HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed,TimeOfDay,TimeOfYear
350,9,360,9,0.274305555555556,0.214450152207002
360,9,350,9,0.288194444444444,0.214488203957382
360,9,360,9,0.302083333333333,0.214526255707763
360,14,360,9,0.315972222222222,0.214564307458143
010,8,360,14,0.329861111111111,0.214602359208524
010,11,010,8,0.34375,0.214640410958904
020,13,010,11,0.357638888888889,0.214678462709285
020,11,020,13,0.371527777777778,0.214716514459665
020,11,020,11,0.385416666666667,0.214754566210046
020,11,020,11,0.399305555555556,0.214792617960426
010,9,020,11,0.413194444444444,0.214830669710807
020,8,010,9,0.427083333333333,0.214868721461187
030,9,020,8,0.440972222222222,0.214906773211568
350,9,030,9,0.454861111111111,0.214944824961948
VRB,11,350,9,0.46875,0.214982876712329
340,15,VRB,11,0.482638888888889,0.215020928462709
VRB,9,340,15,0.496527777777778,0.21505898021309
330,9,VRB,9,0.510416666666667,0.21509703196347
010,8,330,9,0.524305555555556,0.215135083713851
350,8,010,8,0.538194444444444,0.215173135464231
360,7,350,8,0.552083333333333,0.215211187214612
030,14,360,7,0.565972222222222,0.215249238964992
010,9,030,14,0.579861111111111,0.215287290715373
360,8,010,9,0.59375,0.215325342465753
040,9,360,8,0.607638888888889,0.215363394216134
350,9,040,9,0.621527777777778,0.215401445966514
020,13,350,9,0.635416666666667,0.215439497716895
010,9,020,13,0.649305555555556,0.215477549467275
320,10,010,9,0.663194444444444,0.215515601217656
010,8,320,10,0.677083333333333,0.215553652968037
350,8,010,8,0.690972222222222,0.215591704718417
010,9,350,8,0.704861111111111,0.215629756468798
340,7,010,9,0.71875,0.215667808219178
340,7,340,7,0.732638888888889,0.215705859969559
330,8,340,7,0.746527777777778,0.215743911719939
330,7,330,8,0.760416666666667,0.21578196347032
330,7,330,7,0.774305555555556,0.2158200152207
330,7,330,7,0.788194444444444,0.215858066971081
330,5,330,7,0.802083333333333,0.215896118721461
320,6,330,5,0.815972222222222,0.215934170471842
320,6,320,6,0.829861111111111,0.215972222222222
330,7,320,6,0.84375,0.216010273972603
330,6,330,7,0.857638888888889,0.216048325722983
330,5,330,6,0.871527777777778,0.216086377473364
330,5,330,5,0.885416666666667,0.216124429223744
320,5,330,5,0.899305555555556,0.216162480974125
320,3,320,5,0.913194444444444,0.216200532724505
000,0,320,3,0.927083333333333,0.216238584474886
310,5,000,0,0.940972222222222,0.216276636225266
320,5,310,5,0.954861111111111,0.216314687975647
320,5,320,5,0.96875,0.216352739726027
320,5,320,5,0.982638888888889,0.216390791476408
320,5,320,5,0.996527777777778,0.216428843226788
310,5,320,5,0.0104166666666667,0.216466894977169
320,5,310,5,0.0243055555555556,0.216504946727549
330,5,320,5,0.0381944444444444,0.21654299847793
320,3,330,5,0.0520833333333333,0.216581050228311
000,0,320,3,0.0659722222222222,0.216619101978691
000,0,000,0,0.0798611111111111,0.216657153729072
000,0,000,0,0.09375,0.216695205479452
000,0,000,0,0.107638888888889,0.216733257229833
320,3,000,0,0.121527777777778,0.216771308980213
320,6,320,3,0.135416666666667,0.216809360730594
320,5,320,6,0.149305555555556,0.216847412480974
320,3,320,5,0.163194444444444,0.216885464231355
310,3,320,3,0.177083333333333,0.216923515981735
000,0,310,3,0.190972222222222,0.216961567732116
000,0,000,0,0.204861111111111,0.216999619482496
000,0,000,0,0.21875,0.217037671232877
000,0,000,0,0.232638888888889,0.217075722983257
000,0,000,0,0.246527777777778,0.217113774733638
000,0,000,0,0.260416666666667,0.217151826484018
000,0,000,0,0.274305555555556,0.217189878234399
000,0,000,0,0.288194444444444,0.217227929984779
000,0,000,0,0.302083333333333,0.21726598173516
000,0,000,0,0.315972222222222,0.21730403348554
000,0,000,0,0.329861111111111,0.217342085235921
000,0,000,0,0.34375,0.217380136986301
000,0,000,0,0.357638888888889,0.217418188736682
000,0,000,0,0.371527777777778,0.217456240487062
000,0,000,0,0.385416666666667,0.217494292237443
330,7,000,0,0.399305555555556,0.217532343987823
340,5,330,7,0.413194444444444,0.217570395738204
000,0,340,5,0.427083333333333,0.217608447488584
060,6,000,0,0.440972222222222,0.217646499238965
000,0,060,6,0.454861111111111,0.217684550989345
360,3,000,0,0.46875,0.217722602739726
320,3,360,3,0.482638888888889,0.217760654490107
000,0,320,3,0.496527777777778,0.217798706240487
000,0,000,0,0.510416666666667,0.217836757990868
000,0,000,0,0.524305555555556,0.217874809741248
000,0,000,0,0.538194444444444,0.217912861491629
000,0,000,0,0.552083333333333,0.217950913242009
000,0,000,0,0.565972222222222,0.21798896499239
350,3,000,0,0.579861111111111,0.21802701674277
330,6,350,3,0.59375,0.218065068493151
350,5,330,6,0.607638888888889,0.218103120243531
000,0,350,5,0.621527777777778,0.218141171993912
000,0,000,0,0.635416666666667,0.218179223744292
180,3,000,0,0.649305555555556,0.218217275494673
340,6,180,3,0.663194444444444,0.218255327245053
000,0,340,6,0.677083333333333,0.218293378995434
350,3,000,0,0.690972222222222,0.218331430745814
310,5,350,3,0.704861111111111,0.218369482496195
310,3,310,5,0.71875,0.218407534246575
310,6,310,3,0.732638888888889,0.218445585996956
340,3,310,6,0.746527777777778,0.218483637747336
000,0,340,3,0.760416666666667,0.218521689497717
310,3,000,0,0.774305555555556,0.218559741248097
000,0,310,3,0.788194444444444,0.218597792998478
000,0,000,0,0.802083333333333,0.218635844748858
000,0,000,0,0.815972222222222,0.218673896499239
000,0,000,0,0.829861111111111,0.218711948249619
000,0,000,0,0.84375,0.21875
000,0,000,0,0.857638888888889,0.218788051750381
000,0,000,0,0.871527777777778,0.218826103500761
000,0,000,0,0.885416666666667,0.218864155251142
000,0,000,0,0.899305555555556,0.218902207001522
000,0,000,0,0.913194444444444,0.218940258751903
000,0,000,0,0.927083333333333,0.218978310502283
000,0,000,0,0.940972222222222,0.219016362252664
000,0,000,0,0.954861111111111,0.219054414003044
000,0,000,0,0.96875,0.219092465753425
000,0,000,0,0.982638888888889,0.219130517503805
000,0,000,0,0.996527777777778,0.219168569254186
000,0,000,0,0.0104166666666667,0.219206621004566
000,0,000,0,0.0243055555555556,0.219244672754947
340,5,000,0,0.0381944444444444,0.219282724505327
000,0,340,5,0.0520833333333333,0.219320776255708
000,0,000,0,0.0659722222222222,0.219358828006088
000,0,000,0,0.0798611111111111,0.219396879756469
000,0,000,0,0.09375,0.219434931506849
000,0,000,0,0.107638888888889,0.21947298325723
000,0,000,0,0.121527777777778,0.21951103500761
000,0,000,0,0.135416666666667,0.219549086757991
000,0,000,0,0.149305555555556,0.219587138508371
110,3,000,0,0.163194444444444,0.219625190258752
000,0,110,3,0.177083333333333,0.219663242009132
000,0,000,0,0.190972222222222,0.219701293759513
120,3,000,0,0.204861111111111,0.219739345509893
000,0,120,3,0.21875,0.219777397260274
110,3,000,0,0.232638888888889,0.219815449010655
110,5,110,3,0.246527777777778,0.219853500761035
000,0,110,5,0.260416666666667,0.219891552511416
000,0,000,0,0.274305555555556,0.219929604261796
000,0,000,0,0.288194444444444,0.219967656012177
000,0,000,0,0.302083333333333,0.220005707762557
130,3,000,0,0.315972222222222,0.220043759512938
130,3,130,3,0.329861111111111,0.220081811263318
000,0,130,3,0.34375,0.220119863013699
160,5,000,0,0.357638888888889,0.220157914764079
160,7,160,5,0.371527777777778,0.22019596651446
150,8,160,7,0.385416666666667,0.22023401826484
160,7,150,8,0.399305555555556,0.220272070015221
160,7,160,7,0.413194444444444,0.220310121765601
150,8,160,7,0.427083333333333,0.220348173515982
160,7,150,8,0.440972222222222,0.220386225266362
160,13,160,7,0.454861111111111,0.220424277016743
170,14,160,13,0.46875,0.220462328767123
180,14,170,14,0.482638888888889,0.220500380517504
170,11,180,14,0.496527777777778,0.220538432267884
160,11,170,11,0.510416666666667,0.220576484018265
160,10,160,11,0.524305555555556,0.220614535768645
150,13,160,10,0.538194444444444,0.220652587519026
160,10,150,13,0.552083333333333,0.220690639269406
160,10,160,10,0.565972222222222,0.220728691019787
180,16,160,10,0.579861111111111,0.220766742770167
160,11,180,16,0.59375,0.220804794520548
160,8,160,11,0.607638888888889,0.220842846270928
160,11,160,8,0.621527777777778,0.220880898021309
170,11,160,11,0.635416666666667,0.220918949771689
140,9,170,11,0.649305555555556,0.22095700152207
140,11,140,9,0.663194444444444,0.220995053272451
150,10,140,11,0.677083333333333,0.221033105022831
160,9,150,10,0.690972222222222,0.221071156773212
170,9,160,9,0.704861111111111,0.221109208523592
160,7,170,9,0.71875,0.221147260273973
160,7,160,7,0.732638888888889,0.221185312024353
160,6,160,7,0.746527777777778,0.221223363774734
160,5,160,6,0.760416666666667,0.221261415525114
140,5,160,5,0.774305555555556,0.221299467275495
150,3,140,5,0.788194444444444,0.221337519025875
140,3,150,3,0.802083333333333,0.221375570776256
140,6,140,3,0.815972222222222,0.221413622526636
140,5,140,6,0.829861111111111,0.221451674277017
150,3,140,5,0.84375,0.221489726027397
140,6,150,3,0.857638888888889,0.221527777777778
140,7,140,6,0.871527777777778,0.221565829528158
140,7,140,7,0.885416666666667,0.221603881278539
140,6,140,7,0.899305555555556,0.221641933028919
150,6,140,6,0.913194444444444,0.2216799847793
150,6,150,6,0.927083333333333,0.22171803652968
160,6,150,6,0.940972222222222,0.221756088280061
160,7,160,6,0.954861111111111,0.221794140030441
150,5,160,7,0.96875,0.221832191780822
150,6,150,5,0.982638888888889,0.221870243531202
140,7,150,6,0.996527777777778,0.221908295281583
140,7,140,7,0.0104166666666667,0.221946347031963
140,7,140,7,0.0243055555555556,0.221984398782344
140,6,140,7,0.0381944444444444,0.222022450532725
140,7,140,6,0.0520833333333333,0.222060502283105
140,7,140,7,0.0659722222222222,0.222098554033486
150,7,140,7,0.0798611111111111,0.222136605783866
150,8,150,7,0.09375,0.222174657534247
150,8,150,8,0.107638888888889,0.222212709284627
140,9,150,8,0.121527777777778,0.222250761035008
140,9,140,9,0.135416666666667,0.222288812785388
150,8,140,9,0.149305555555556,0.222326864535769
150,8,150,8,0.163194444444444,0.222364916286149
150,8,150,8,0.177083333333333,0.22240296803653
160,7,150,8,0.190972222222222,0.22244101978691
150,7,160,7,0.204861111111111,0.222479071537291
160,8,150,7,0.21875,0.222517123287671
150,7,160,8,0.232638888888889,0.222555175038052
150,6,150,7,0.246527777777778,0.222593226788432
150,6,150,6,0.260416666666667,0.222631278538813
140,3,150,6,0.274305555555556,0.222669330289193
150,6,140,3,0.288194444444444,0.222707382039574
160,3,150,6,0.302083333333333,0.222745433789954
140,5,160,3,0.315972222222222,0.222783485540335
140,5,140,5,0.329861111111111,0.222821537290715
130,5,140,5,0.34375,0.222859589041096
120,3,130,5,0.357638888888889,0.222897640791476
130,3,120,3,0.371527777777778,0.222935692541857
000,0,130,3,0.385416666666667,0.222973744292237
320,5,000,0,0.399305555555556,0.223011796042618
010,6,320,5,0.413194444444444,0.223049847792998
040,9,010,6,0.427083333333333,0.223087899543379
020,11,040,9,0.440972222222222,0.22312595129376
020,13,020,11,0.454861111111111,0.22316400304414
030,7,020,13,0.46875,0.223202054794521
070,8,030,7,0.482638888888889,0.223240106544901
020,8,070,8,0.496527777777778,0.223278158295282
050,6,020,8,0.510416666666667,0.223316210045662
050,10,050,6,0.524305555555556,0.223354261796043
060,7,050,10,0.538194444444444,0.223392313546423
360,6,060,7,0.552083333333333,0.223430365296804
060,6,360,6,0.565972222222222,0.223468417047184
070,10,060,6,0.579861111111111,0.223506468797565
350,7,070,10,0.59375,0.223544520547945
030,9,350,7,0.607638888888889,0.223582572298326
020,5,030,9,0.621527777777778,0.223620624048706
020,7,020,5,0.635416666666667,0.223658675799087
010,8,020,7,0.649305555555556,0.223696727549467
350,8,010,8,0.663194444444444,0.223734779299848
340,11,350,8,0.677083333333333,0.223772831050228
360,9,340,11,0.690972222222222,0.223810882800609
360,9,360,9,0.704861111111111,0.223848934550989
010,6,360,9,0.71875,0.22388698630137
010,7,010,6,0.732638888888889,0.22392503805175
010,6,010,7,0.746527777777778,0.223963089802131
010,5,010,6,0.760416666666667,0.224001141552511
360,3,010,5,0.774305555555556,0.224039193302892
000,0,360,3,0.788194444444444,0.224077245053272
360,3,000,0,0.802083333333333,0.224115296803653
350,6,360,3,0.815972222222222,0.224153348554033
360,5,350,6,0.829861111111111,0.224191400304414
360,5,360,5,0.84375,0.224229452054795
360,6,360,5,0.857638888888889,0.224267503805175
350,5,360,6,0.871527777777778,0.224305555555556
350,5,350,5,0.885416666666667,0.224343607305936
350,5,350,5,0.899305555555556,0.224381659056317
360,5,350,5,0.913194444444444,0.224419710806697
360,5,360,5,0.927083333333333,0.224457762557078
350,3,360,5,0.940972222222222,0.224495814307458
350,6,350,3,0.954861111111111,0.224533866057839
360,3,350,6,0.96875,0.224571917808219
350,3,360,3,0.982638888888889,0.2246099695586
360,3,350,3,0.996527777777778,0.22464802130898
360,3,360,3,0.0104166666666667,0.224686073059361
360,5,360,3,0.0243055555555556,0.224724124809741
360,5,360,5,0.0381944444444444,0.224762176560122
350,5,360,5,0.0520833333333333,0.224800228310502
360,7,350,5,0.0659722222222222,0.224838280060883
360,7,360,7,0.0798611111111111,0.224876331811263
360,7,360,7,0.09375,0.224914383561644
010,7,360,7,0.107638888888889,0.224952435312024
010,8,010,7,0.121527777777778,0.224990487062405
010,9,010,8,0.135416666666667,0.225028538812785
360,6,010,9,0.149305555555556,0.225066590563166
360,7,360,6,0.163194444444444,0.225104642313546
360,8,360,7,0.177083333333333,0.225142694063927
360,8,360,8,0.190972222222222,0.225180745814307
010,9,360,8,0.204861111111111,0.225218797564688
010,8,010,9,0.21875,0.225256849315068
020,8,010,8,0.232638888888889,0.225294901065449
020,8,020,8,0.246527777777778,0.22533295281583
020,8,020,8,0.260416666666667,0.22537100456621
020,9,020,8,0.274305555555556,0.225409056316591
020,9,020,9,0.288194444444444,0.225447108066971
010,9,020,9,0.302083333333333,0.225485159817352
020,11,010,9,0.315972222222222,0.225523211567732
020,10,020,11,0.329861111111111,0.225561263318113
020,8,020,10,0.34375,0.225599315068493
030,6,020,8,0.357638888888889,0.225637366818874
030,8,030,6,0.371527777777778,0.225675418569254
020,7,030,8,0.385416666666667,0.225713470319635
010,7,020,7,0.399305555555556,0.225751522070015
020,6,010,7,0.413194444444444,0.225789573820396
010,8,020,6,0.427083333333333,0.225827625570776
010,7,010,8,0.440972222222222,0.225865677321157
010,7,010,7,0.454861111111111,0.225903729071537
010,7,010,7,0.46875,0.225941780821918
350,5,010,7,0.482638888888889,0.225979832572298
020,5,350,5,0.496527777777778,0.226017884322679
360,6,020,5,0.510416666666667,0.226055936073059
360,8,360,6,0.524305555555556,0.22609398782344
360,7,360,8,0.538194444444444,0.22613203957382
010,7,360,7,0.552083333333333,0.226170091324201
360,7,010,7,0.565972222222222,0.226208143074581
010,7,360,7,0.579861111111111,0.226246194824962
360,6,010,7,0.59375,0.226284246575342
010,9,360,6,0.607638888888889,0.226322298325723
340,9,010,9,0.621527777777778,0.226360350076104
330,10,340,9,0.635416666666667,0.226398401826484
350,7,330,10,0.649305555555556,0.226436453576865
360,7,350,7,0.663194444444444,0.226474505327245
320,7,360,7,0.677083333333333,0.226512557077626
330,9,320,7,0.690972222222222,0.226550608828006
340,6,330,9,0.704861111111111,0.226588660578387
330,8,340,6,0.71875,0.226626712328767
340,9,330,8,0.732638888888889,0.226664764079148
330,7,340,9,0.746527777777778,0.226702815829528
330,7,330,7,0.760416666666667,0.226740867579909
330,6,330,7,0.774305555555556,0.226778919330289
320,5,330,6,0.788194444444444,0.22681697108067
320,3,320,5,0.802083333333333,0.22685502283105
320,5,320,3,0.815972222222222,0.226893074581431
320,6,320,5,0.829861111111111,0.226931126331811
320,6,320,6,0.84375,0.226969178082192
320,6,320,6,0.857638888888889,0.227007229832572
310,6,320,6,0.871527777777778,0.227045281582953
320,8,310,6,0.885416666666667,0.227083333333333
320,6,320,8,0.899305555555556,0.227121385083714
330,8,320,6,0.913194444444444,0.227159436834094
330,8,330,8,0.927083333333333,0.227197488584475
340,7,330,8,0.940972222222222,0.227235540334855
330,6,340,7,0.954861111111111,0.227273592085236
330,6,330,6,0.96875,0.227311643835616
320,5,330,6,0.982638888888889,0.227349695585997
330,6,320,5,0.996527777777778,0.227387747336377
330,7,330,6,0.0104166666666667,0.227425799086758
340,7,330,7,0.0243055555555556,0.227463850837139
340,9,340,7,0.0381944444444444,0.227501902587519
340,7,340,9,0.0520833333333333,0.2275399543379
